,success,timestep,world_x_mean,world_x_std,world_y_mean,world_y_std,world_z_mean,world_z_std,rot_x_mean,rot_x_std,rot_y_mean,rot_y_std,rot_z_mean,rot_z_std,open_gripper_mean,open_gripper_std
51,0,51,0.00507168605894913,0.010578142941661293,-0.001052895928407909,0.010988318348938266,-0.004028320476006577,0.01201127657829635,0.011011687725670084,0.024824406310984332,0.0015356500485671056,0.019645883638728278,-0.001117323944564513,0.020992298893933017,0.8237239426562383,0.2045195625536247
52,0,52,0.004748907048303612,0.011831358823384599,-0.0011752282572902641,0.013108776246471747,-0.003680263120603967,0.012807901646226708,0.010068802680061077,0.024108137854683562,0.0002112641690071249,0.020383605740820897,-0.0014649097256656323,0.03183018153245799,0.8289947808391009,0.20906288686913307
53,0,53,0.004601006179199574,0.010747662210653338,-0.0003401830205039584,0.012836702378309705,-0.003955039302203291,0.010842917278584992,0.010458997867975503,0.024466040931005698,0.0005384935901897077,0.01880085194358889,-0.00022935085361855056,0.030902239567442563,0.8208144840583474,0.21548842204395816
54,0,54,0.005519702706548036,0.012359452356891365,-0.0009069343229359231,0.012768345647623653,-0.004266808728726005,0.012399202340767112,0.010432885375795134,0.02431403818656408,0.0007274623443860592,0.021402177042713053,-0.0010089519736652128,0.03064601935152122,0.8266925585448317,0.21051399599313061
55,0,55,0.005456511125564048,0.011073064834560236,-0.0007886834768816803,0.011702260479961637,-0.004266491829731133,0.011934945036068357,0.011766697307344021,0.02474233588604915,9.58068329089033e-05,0.019596658081700868,-0.002598914191461501,0.027069470036445085,0.8231650663393516,0.21151057831494832
56,0,56,0.005397064008783661,0.009798249126208228,-0.0007266990934822161,0.012626230743670494,-0.004035672940874967,0.011433034932403734,0.009806609468132499,0.025642725574323778,0.000932259522858873,0.02135216032204638,-0.0021290066792205332,0.02799640834302702,0.8180103810630401,0.2131339650008825
57,0,57,0.005659270098248674,0.01030251950796802,-0.0010667632543942117,0.012925829581197708,-0.004278039741919209,0.011527432397874047,0.0110584368834307,0.02538600588286294,0.001290570675831556,0.02293004647190889,-0.0022298359842834884,0.028078407590462987,0.8243664833181671,0.21009105694534633
58,0,58,0.004972372549741351,0.010067558732825239,-0.001136707615851813,0.01338957454165925,-0.0030911401459880745,0.011734652334006208,0.01107884102675532,0.026982793908449227,0.00018147338867511716,0.02354368880862547,-0.0007250289384218344,0.026040995895147714,0.8119596264885064,0.22491642361443467
59,0,59,0.004326717801736689,0.010599554186476755,-0.0005966728628998192,0.012997661390037728,-0.003524425478095339,0.011265174568934291,0.009695678425606327,0.028933374013854134,0.0010893159989670605,0.0235885660290315,0.0008349766026148907,0.02992159222911021,0.8167156792647551,0.22139646122101825
60,0,60,0.004567159694975478,0.010460792941559379,-0.000375261812800167,0.012773014943831075,-0.003559080696272329,0.010816464157209557,0.009335085062696296,0.029485483485611034,1.158133256490186e-06,0.019423413925574264,0.002014951881691361,0.029687623765540818,0.8261381625197715,0.2050839815907923
